"scenario","phase","repeat","source_hash","build_id","content_hash","shader_hash","timed_frames","actual_duration_ms","measured_frames_per_second","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","raw_instances","visible_min","visible_max","lights_min","lights_max","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","vma_budget_peak_bytes"
"lights-8","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","b400700b2a4a68c3a2458486a1cc4b782c5a2b70f354c025fb025c0313f96e16","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","520","5001,089","103,97735373235709","7,9165","18,6652","31,2295","6,75804671001","16,1226167939","29,197931058","7,4575","0,01","0,031","0,1465","0,009","40","40","40","9","9","11","1","0","9","1","0","8576","286687232","231665664","82693504","38823561584"
"lights-8","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","b400700b2a4a68c3a2458486a1cc4b782c5a2b70f354c025fb025c0313f96e16","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","445","5007,964","88,85846623498092","10,049","21,653","42,14696","8,9688539477","20,3001765877","40,1834969356","9,598","0,01","0,03","0,141","0,009","40","40","40","9","9","11","1","0","9","1","0","8576","286867456","231927808","82693504","38823561584"
"lights-8","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","b400700b2a4a68c3a2458486a1cc4b782c5a2b70f354c025fb025c0313f96e16","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","398","5004,794","79,52375262598221","11,5345","23,20135","34,01955","10,5084372434","21,1196791719","32,877422114","11,065","0,01","0,039","0,1445","0,009","40","40","40","9","9","11","1","0","9","1","0","8576","286654464","231645184","82693504","38823561584"
"lights-8","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","b400700b2a4a68c3a2458486a1cc4b782c5a2b70f354c025fb025c0313f96e16","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","402","5018,429","80,10474991277151","11,325","22,7965","39,5837","10,3243487063","20,1670073201","35,3880642402","10,8695","0,011","0,044","0,1545","0,009","40","40","40","9","9","11","1","0","9","1","0","8576","286867456","231931904","82693504","38823561584"
"lights-8","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","b400700b2a4a68c3a2458486a1cc4b782c5a2b70f354c025fb025c0313f96e16","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","224","5002,403","44,77847946277019","13,468","71,3151","93,27121","12,4835413619","68,1321545866","88,5090869016","12,8445","0,012","0,031","0,1635","0,01","40","40","40","9","9","11","1","0","9","1","0","8576","286842880","231755776","82693504","38823561584"
"lights-32","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","110","5032,292","21,858826952013118","38,874","86,2647","122,39232","37,2667438818","84,0946385719","120,132138213","37,89","0,013","0,042","0,501","0,01","40","40","40","33","33","58","2","24","29","2","0","17572","422338560","366436352","135402880","38823561584"
"lights-32","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","133","5047,887","26,347657940837426","34,708","62,326","86,19704","33,5656762639","61,3239776695","81,5025125935","33,832","0,012","0,034","0,452","0,01","40","40","40","33","33","58","2","24","29","2","0","17572","422854656","366686208","135402880","38823561584"
"lights-32","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","232","5008,021","46,32568433718629","19,555","37,9013","54,24796","18,2613276792","33,688553865","47,726798314","18,343","0,013","0,038","0,6545000000000001","0,012","40","40","40","33","33","58","2","24","29","2","0","17572","422232064","366370816","135402880","38823561584"
"lights-32","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","271","5002,74","54,17031466756218","18,103","20,8785","22,9789","17,2246349961","18,9479682874","20,0495984688","16,673","0,013","0,051","0,805","0,013","40","40","40","33","33","58","2","24","29","2","0","17572","422408192","366571520","135402880","38823561584"
"lights-32","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","233","5003,279","46,569459748297064","18,063","40,4464","58,861","17,0880204161","40,920061501","75,4004648258","17,095","0,012","0,04","0,545","0,011","40","40","40","33","33","58","2","24","29","2","0","17572","422576128","366546944","135402880","38823561584"
"lights-32","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","9540bf61bb8295f856a61a2bd91cdee9ca0b3c4d8812e92a3c12e62601215332","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","196","5023,246","39,018594749291594","22,264","46,28275","56,16995","21,1859630244","42,6283192718","55,412964793","21,2785","0,012","0,036","0,487","0,011","40","40","40","33","33","58","2","24","29","2","0","17572","422354944","366600192","135402880","38823561584"
"lights-128","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","43","5116,94","8,403459880319097","117,925","166,3857","171,46698","118,671299186","164,048469953","170,287660426","113,702","0,017","0,165","3,272","0,015","40","40","40","129","129","1336","5","768","1","5","0","78420","425836544","369643520","135518144","38823561584"
"lights-128","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","42","5165,159","8,131405054520103","102,976","200,18515","413,22089","103,701039135","214,601440073","432,561110273","98,127","0,0165","0,1845","3,033","0,015","40","40","40","129","129","1336","5","768","1","5","0","78420","425963520","369623040","135518144","38823561584"
"lights-128","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","41","5058,677","8,10488592175385","114,205","207,531","216,1816","111,431976446","206,204109549","215,466828073","107,735","0,017","0,178","2,92","0,014","40","40","40","129","129","1336","5","768","1","5","0","78420","425553920","369610752","135518144","38823561584"
"lights-128","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","36","5398,398","6,668645031359303","131,563","267,15375","446,1228","131,286663461","354,494965304","488,881206814","127,0755","0,016","0,164","3,3855","0,014","40","40","40","129","129","1336","5","768","1","5","0","78420","425488384","369438720","135518144","38823561584"
"lights-128","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","38","5042,859","7,535407989793091","131,6205","176,50165","254,31308","127,488043762","175,546495714","253,606827663","126,8","0,017","0,172","3,3985000000000003","0,014499999999999999","40","40","40","129","129","1336","5","768","1","5","0","78420","426008576","369643520","135518144","38823561584"
"lights-128","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","ccdc65a24c76e16ce8f36ce29673aaa54684062b934779c10de9ad4c03a0f659","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","46","5067,68","9,077131942032645","107,7935","159,15025","185,32395","103,085153733","156,014254004","184,635677784","103,0505","0,018","0,169","2,8545","0,014","40","40","40","129","129","1336","5","768","1","5","0","78420","425525248","369516544","135518144","38823561584"
"moving-lights-32","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","148","5020,426","29,479570060389296","30,8735","56,25845","76,99899","29,5448430287","52,2978190357","73,890923196","28,846","0,024","0,0755","0,912","0,011","40","40","40","33","33","345","2","192","1","2","0","24056","422723584","366972928","135409664","38823561584"
"moving-lights-32","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","148","5012,147","29,528264035352514","30,8015","63,9706","78,45302","29,0719524152","62,6486104497","76,5506236519","28,659","0,0225","0,052","0,815","0,011","40","40","40","33","33","345","2","192","1","2","0","24052","422608896","366800896","135409664","38823561584"
"moving-lights-32","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","174","5004,746","34,766999164393155","27,0315","41,41","51,3914","25,5380462515","39,8785094431","48,1184404919","25,329","0,022","0,058","0,838","0,011","40","40","40","33","33","345","2","192","1","2","0","24056","422674432","366833664","135409664","38823561584"
"moving-lights-32","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","96","5002,086","19,19199310047848","42,7375","108,7735","161,56975","40,9335406673","107,796299452","159,93469922","40,923","0,024","0,062","0,892","0,011","40","40","40","33","33","345","2","192","1","2","0","24044","422723584","366899200","135409664","38823561584"
"moving-lights-32","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","165","5040,325","32,73598428672754","27,725","50,8346","70,0148","25,5020306274","51,7156966541","71,651675334","25,401","0,023","0,055","0,904","0,011","40","40","40","33","33","345","2","192","1","2","0","24052","422723584","366919680","135409664","38823561584"
"moving-lights-32","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","f0370a25be53b7f8d09fc1019c57117f9c661d69737f725d60ab293b9c2ccc65","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","158","5034,233","31,385118646673682","29,887","47,0882","55,13948","28,6755982582","45,6936160719","53,1046914118","28,1145","0,023","0,048","0,825","0,011","40","40","40","33","33","345","2","192","1","2","0","24050","422658048","366768128","135409664","38823561584"
"moving-casters","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","566","5006,283","113,05793140339848","7,823","16,99075","34,82715","6,9534633719","14,3795569406","33,5992491797","7,203","0,018","0,041","0,17","0,009","40","40","40","5","5","64","1","27","0","1","0","8588","286855168","231964672","75982016","38823561584"
"moving-casters","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","596","5004,831","119,08494013084557","7,15","16,839","26,9214","5,98755193715","15,1122522352","24,3983718002","6,5805","0,017","0,034","0,159","0,009","40","40","40","5","5","64","1","27","0","1","0","8588","286908416","232067072","75982016","38823561584"
"moving-casters","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","417","5003,129","83,34784092115154","9,193","31,8056","58,26672","8,3244268801","29,885384687","42,2227989692","8,535","0,019","0,032","0,177","0,011","40","40","40","5","5","64","1","27","0","1","0","8588","286928896","231858176","75982016","38823561584"
"moving-casters","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","483","5000,44","96,59149994800458","8,634","21,6997","46,0593","8,09156230245","20,451364084","48,7074175609","7,833","0,018","0,038","0,191","0,01","40","40","40","5","5","64","1","27","0","1","0","8588","286797824","230326272","75982016","38823561584"
"moving-casters","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","372","5052,979","73,6199378623976","9,006","47,8521","85,01456","8,4201039611","41,6880458572","74,0400481924","8,308","0,017","0,039","0,1855","0,01","40","40","40","5","5","64","1","27","0","1","0","8588","286408704","229838848","75982016","38823561584"
"moving-casters","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","8679d6885185a6a3c9d0d3077540fa3978ee46647d1e45a17fd2cc4d9c36bb79","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","299","5008,6","59,697320608553284","9,666","54,6961","122,73648","8,92588519875","51,7272904038","115,063271149","8,914","0,02","0,035","0,18","0,011","40","40","40","5","5","64","1","27","0","1","0","8588","286785536","230133760","75982016","38823561584"
"pool-overflow","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","293","5002,141","58,57491822001819","15,646","29,9972","37,8184","14,4754683966","28,3170930587","36,9794178472","14,874","0,011","0,051","0,259","0,009","40","40","40","9","9","115","8","48","1","8","0","10412","285466624","231047168","86742208","38823561584"
"pool-overflow","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","321","5008,185","64,09507635999867","13,603","26,389","63,398","12,1579684532","24,6958327304","60,7625922665","12,887","0,011","0,041","0,245","0,01","40","40","40","9","9","115","8","48","1","8","0","10412","286531584","231550976","86742208","38823561584"
"pool-overflow","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","311","5005,845","62,12737310084511","14,277","28,806","43,7893","13,2073955109","26,9481503838","42,9906916588","13,527","0,011","0,04","0,242","0,009","40","40","40","9","9","115","8","48","1","8","0","10412","286707712","231747584","86742208","38823561584"
"pool-overflow","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","320","5004,42","63,94347396901139","14,418","25,13845","33,41362","13,4347392553","22,8862520454","32,8023700325","13,707","0,011","0,048","0,25","0,01","40","40","40","9","9","115","8","48","1","8","0","10412","286593024","231542784","86742208","38823561584"
"pool-overflow","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","299","5026,296","59,487145205932954","14,786","30,8952","47,63674","13,5859892516","28,1645774374","44,1355603808","13,911","0,011","0,048","0,254","0,009","40","40","40","9","9","115","8","48","1","8","0","10412","286552064","231522304","86742208","38823561584"
"pool-overflow","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","271","5012,648","54,063241623987956","15,372","36,0675","74,101","13,8386454955","34,8313533163","72,0787430319","14,59","0,011","0,04","0,252","0,01","40","40","40","9","9","115","8","48","1","8","0","10412","286916608","231833600","86742208","38823561584"
"pool-resident","baseline","1","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","274","5002,336","54,77440939593022","15,056","36,08655","88,97259","14,4714840217","32,9265226336","76,3840476143","14,537","0,011","0,036","0,156","0,01","40","40","40","9","9","11","1","0","9","1","0","8576","286896128","231919616","82693504","38823561584"
"pool-resident","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","234","5008,733","46,718401639696104","15,0185","57,2258","79,16051","14,2674215267","53,003967456","69,6777467364","14,292","0,013","0,033","0,178","0,011","40","40","40","9","9","11","1","0","9","1","0","8576","286760960","230195200","82693504","38823561584"
"pool-resident","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","227","5057,302","44,88559314828341","16,836","46,7857","110,84616","15,8927079453","42,8558270787","107,165023425","16,248","0,012","0,029","0,157","0,011","40","40","40","9","9","11","1","0","9","1","0","8576","286822400","230207488","82693504","38823561584"
"pool-resident","baseline","2","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","283","5008,005","56,509528245279306","13,269","39,0509","102,40438","12,6618746909","35,9434314141","96,9809382573","12,824","0,012","0,04","0,166","0,01","40","40","40","9","9","11","1","0","9","1","0","8576","286806016","230199296","82693504","38823561584"
"pool-resident","baseline","3","f63bb3ee1401fec050d561546fa5ac365bf18d10fbe6566f2120f68b344e4bc8","b7c778abbb67868a7a89c52d49895755dcb4fd687e5e986b955cf35bb0cf85e9","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","313","5066,077","61,783506251484134","12,538","39,154","65,20432","12,0203122065","41,3316552409","64,8582296665","11,961","0,012","0,037","0,164","0,01","40","40","40","9","9","11","1","0","9","1","0","8576","286765056","230215680","82693504","38823561584"
"pool-resident","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","307e99ae6e95222c058d44a4d5c8ad45750fbe160a9f078663423ead572f5413","6d3b840e7a86552046bbd5265c20fef8967ce3a2fd7d00ce05cfd6f47e403697","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","295","5007,982","58,90596252143079","14,439","38,1679","53,62874","13,9514579927","35,9106657899","52,6401695482","13,912","0,013","0,032","0,177","0,01","40","40","40","9","9","11","1","0","9","1","0","8576","286666752","230076416","82693504","38823561584"
