"scenario","phase","repeat","source_hash","build_id","content_hash","shader_hash","timed_frames","actual_duration_ms","measured_frames_per_second","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","raw_instances","visible_min","visible_max","lights_min","lights_max","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","vma_budget_peak_bytes"
"empty","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","830fe47c6e74c5888bb0843da5b04097cceacb078d865c52e6de52562ab135a0","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","499","5001,548","99,76911148308484","8,566","16,9338","25,08116","1,03109372483","6,30446338775","15,6490267013","0,001","0,004","0,005","0,003","0,01","0","0","0","0","0","2","0","0","0","0","0","272","284536832","227991552","62503872","38823561584"
"empty","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","830fe47c6e74c5888bb0843da5b04097cceacb078d865c52e6de52562ab135a0","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","470","5009,857","93,81505300450692","8,548","17,8632","33,69234","0,843932271063","5,02970039804","23,9528270194","0,001","0,004","0,005","0,003","0,01","0","0","0","0","0","2","0","0","0","0","0","272","284536832","227966976","62503872","38823561584"
"empty","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","830fe47c6e74c5888bb0843da5b04097cceacb078d865c52e6de52562ab135a0","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","459","5008,809","91,63855120049496","8,521","24,0163","32,74494","0,463072905361","6,13615610019","19,5980068132","0,001","0,004","0,005","0,003","0,01","0","0","0","0","0","2","0","0","0","0","0","272","284520448","227938304","62503872","38823561584"
"small","candidate","1","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","8a43b8739363807813b9d2caa9cf4a2267ad53c74d08fe898b2571b00c540d78","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","304","5006,021","60,72687269989479","9,216","35,89395","41,1602","8,49263000099","33,1368689827","40,5345240104","4,43","0,011","0,033","0,094","0,01","40","40","40","5","5","11","1","0","5","1","0","7232","284979200","228687872","75980672","38823561584"
"small","candidate","2","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","8a43b8739363807813b9d2caa9cf4a2267ad53c74d08fe898b2571b00c540d78","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","468","5017,879","93,26649765767569","8,5655","24,4739","31,15458","6,58026025602","21,3574083327","29,3255945965","0,001","0,008","0,031","0,092","0,009","40","40","40","5","5","11","1","0","5","1","0","7232","284712960","228618240","75980672","38823561584"
"small","candidate","3","d43e137c25b7a1b1f339ecbc6ba8efcb9ca68ef4be06c3cdfaf008ef9c301b0f","18a0005cbafacd7a73adde631740551632e38d75acae099d4b7fd47690268c81","8a43b8739363807813b9d2caa9cf4a2267ad53c74d08fe898b2571b00c540d78","63165125d7ce2a7d905193b4ed88eb47b54224f68917182503e699331405869a","467","5000,412","93,39230447411133","8,556","17,8582","26,1957","8,40635396143","17,2020099967","24,8241275189","1,369","0,009","0,03","0,093","0,009","40","40","40","5","5","11","1","0","5","1","0","7232","284774400","228544512","75980672","38823561584"
