frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,128.13,0.007,0.009,0.068,0.426,0,0,,1,15.625,230064128,286912512,1,62931328,62931328,135081984,38823561584,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,24348,8576,0.106,0.663,0.077
1,1.011,0.001,0.008,0.01,0.045,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8592,0.028,0.153,0.095
2,27.849,27.127,0.01,0.017,0.047,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8592,0.041,0.246,0.057
3,8.269,7.668,0.008,0.027,0.038,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8592,0.027,0.266,0.008

summary_metric,count,median,p95,p99
wall_ms,4,18.059,113.08785,125.12157
frame_wait_ms,4,3.8375,24.20815,26.54323
scene_advance_ms,4,0.0085,0.00985,0.00997
view_build_ms,4,0.022,0.06185,0.06677
render_submit_ms,4,0.046,0.36915,0.41463
gpu_ms,4,7.66585918785,25.5630566676,28.044069107

gpu_sample_serial,gpu_ms
1,28.6643222169
2,7.98921855495
3,7.34249982074
4,3.74072907534
