frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,169.946,0.015,0,6.928,0.657,0,0,,1,46.875,244076544,308547584,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,11.035,13.26,0.331
1,17.557,0.003,0,0.782,0.073,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,5.151,8.697,0.283
2,76.297,60.174,0,0.713,0.068,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,5.29,7.856,0.129
3,48.646,33.705,0,0.653,0.057,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,4.604,7.468,0.134

summary_metric,count,median,p95,p99
wall_ms,4,62.4715,155.89865,167.13653
frame_wait_ms,4,16.86,56.20365,59.37993
scene_advance_ms,4,0,0,0
view_build_ms,4,0.7475,6.0061,6.74362
render_submit_ms,4,0.0705,0.5694,0.63948
gpu_ms,4,39.5163532019,68.312433228,71.3602769036

gpu_sample_serial,gpu_ms
1,72.1222378225
2,46.723540526
3,32.3091658779
4,5.15942695737
