frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,117,0.016,0,0.086,0.523,0,0,,1,31.25,365944832,424022016,1,114504640,114504640,301572096,38823561584,40,40,0,129,3,1321,3,15,1,0,1,1342,1343,1344,5,771,0,129,5,24348,78800,0.151,12.661,0.09
1,10.412,0.004,0.001,0.022,0.068,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.244,3.982,0.169
2,371.38,365.649,0.001,0.013,0.053,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.235,3.596,0.017
3,139.816,134.729,0,0.024,0.049,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.13,2.898,0.016

summary_metric,count,median,p95,p99
wall_ms,4,128.408,336.6454,364.43308
frame_wait_ms,4,67.3725,331.011,358.7214
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.023,0.0767,0.08414
render_submit_ms,4,0.0605,0.45475,0.50935
gpu_ms,4,230.492259998,330.477887765,343.822862439

gpu_sample_serial,gpu_ms
1,347.159106108
2,140.699736148
3,235.950983823
4,225.033536173
