frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,84.303,0.007,0.014,0.084,0.458,0,0,,1,0,364646400,422199296,1,114450368,114450368,301572096,38823561584,40,40,0,33,3,340,3,6,1,0,1,352,353,354,2,195,0,33,2,24348,24504,0.111,1.43,0.051
1,4.16,0.001,0.011,0.014,0.064,0,0,,0,,,,0,,,,,40,40,0,33,3,333,3,6,1,0,1,345,346,347,2,192,1,32,2,0,24092,0.09,0.902,0.098
2,76.916,75.388,0.019,0.027,0.044,0,0,,0,,,,0,,,,,40,40,0,33,3,333,3,6,1,0,1,345,346,347,2,192,1,32,2,0,24092,0.064,0.754,0.01
3,38.067,36.659,0.019,0.026,0.038,0,0,,0,,,,0,,,,,40,40,0,33,3,334,3,6,1,0,1,346,347,348,2,192,1,32,2,0,24056,0.082,0.692,0.008

summary_metric,count,median,p95,p99
wall_ms,4,57.4915,83.19495,84.08139
frame_wait_ms,4,18.333,69.57865,74.22613
scene_advance_ms,4,0.0165,0.019,0.019
view_build_ms,4,0.0265,0.07545,0.08229
render_submit_ms,4,0.054,0.3989,0.44618
gpu_ms,4,46.6125249037,72.1223576142,75.4849700321

gpu_sample_serial,gpu_ms
1,76.3256231366
2,37.3447386716
3,44.92119682
4,48.3038529874
