frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,60.725,0.014,0.001,0.091,0.643,0,0,,1,46.875,230084608,286883840,1,65796672,65796672,135081984,38823561584,40,40,0,9,3,91,3,24,1,0,1,121,122,123,8,51,0,9,8,24348,10792,0.131,0.622,0.052
1,2.312,0.003,0.001,0.012,0.747,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.041,0.288,0.164
2,82.529,81.687,0,0.013,0.048,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.033,0.288,0.014
3,17.162,16.434,0.001,0.013,0.043,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.056,0.253,0.009

summary_metric,count,median,p95,p99
wall_ms,4,38.9435,79.2584,81.87488
frame_wait_ms,4,8.224,71.89905,79.72941
scene_advance_ms,4,0.001,0.001,0.001
view_build_ms,4,0.013,0.0793,0.08866
render_submit_ms,4,0.3455,0.7314,0.74388
gpu_ms,4,16.3522652258,74.5797039084,82.7231474596

gpu_sample_serial,gpu_ms
1,84.7590083474
2,15.8075516974
3,15.6748433673
4,16.8969787541
