frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,111.545,0.008,0.001,0.057,0.586,0,0,,1,31.25,230170624,286924800,1,69642816,69642816,135081984,38823561584,40,40,0,9,3,91,3,3,1,0,1,100,101,102,1,51,0,9,1,24348,10792,0.132,0.895,0.076
1,0.792,0.003,0.001,0.012,0.056,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.033,0.16,0.102
2,40.171,39.544,0.001,0.012,0.059,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.044,0.226,0.014
3,19.639,19.162,0.001,0.012,0.05,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.041,0.147,0.01

summary_metric,count,median,p95,p99
wall_ms,4,29.905,100.8389,109.40378
frame_wait_ms,4,9.585,36.4867,38.93254
scene_advance_ms,4,0.001,0.001,0.001
view_build_ms,4,0.012,0.05025,0.05565
render_submit_ms,4,0.0575,0.50695,0.57019
gpu_ms,4,15.9148954448,26.1811009233,27.2379696475

gpu_sample_serial,gpu_ms
1,27.5021868286
2,18.6949474602
3,12.8576038528
4,13.1348434293
