frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,68.153,0.007,0.273,7.246,0.387,0,0,,1,46.875,243970048,308580352,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,9.177,10.099,0.236
1,18.191,0.002,0.225,1.769,0.193,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426672,4.325,8.589,0.295
2,26.395,10,0.308,1.692,0.053,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426676,3.228,9.38,0.117
3,16.083,0.001,0.226,1.353,0.047,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426700,3.449,9.463,0.163

summary_metric,count,median,p95,p99
wall_ms,4,22.293,61.8893,66.90026
frame_wait_ms,4,0.0045,8.50105,9.70021
scene_advance_ms,4,0.2495,0.30275,0.30695
view_build_ms,4,1.7305,6.42445,7.08169
render_submit_ms,4,0.123,0.3579,0.38118
gpu_ms,4,7.64789043828,21.3439864581,23.2503801615

gpu_sample_serial,gpu_ms
1,23.7269785874
2,7.45541648465
3,7.84036439192
4,7.31177065482
