frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,88.183,0.111,0.001,6.143,1.431,0,0,,1,62.5,255909888,357400576,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,10.309,11.725,0.53
1,16.998,0.022,0.001,0.787,0.288,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,4.611,7.445,0.541
2,34.549,17.031,0.001,0.567,0.203,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,4.324,9.131,0.227
3,15.17,0.121,0.001,0.609,0.251,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,3.979,7.334,0.204

summary_metric,count,median,p95,p99
wall_ms,4,25.7735,80.1379,86.57398
frame_wait_ms,4,0.116,14.4945,16.5237
scene_advance_ms,4,0.001,0.001,0.001
view_build_ms,4,0.698,5.3396,5.98232
render_submit_ms,4,0.2695,1.25955,1.39671
gpu_ms,4,4.75257800897,28.9441112725,32.3504049394

gpu_sample_serial,gpu_ms
1,33.2019783561
2,4.81619779908
3,4.55593738877
4,4.68895821886
