frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,68.388,0.018,0,2.862,1.315,0,0,,1,46.875,252850176,351752192,1,59175616,59175616,135081984,38823561584,10004,104,9900,2,3,15,3,3,1,0,1,24,25,26,1,9,0,2,1,24348,1282756,6.929,2.345,0.31
1,6.218,0.013,0,0.384,0.247,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.635,0.678,0.417
2,12.451,7.149,0.001,0.357,0.18,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.526,0.711,0.143
3,5.708,0.078,0,0.342,0.205,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.679,0.899,0.169

summary_metric,count,median,p95,p99
wall_ms,4,9.3345,59.99745,66.70989
frame_wait_ms,4,0.048,6.08835,6.93687
scene_advance_ms,4,0,0.00085,0.00097
view_build_ms,4,0.3705,2.4903,2.78766
render_submit_ms,4,0.226,1.1548,1.28296
gpu_ms,4,2.1953124464,10.5602080755,11.7395830467

gpu_sample_serial,gpu_ms
1,12.0344267895
2,2.12880203136
3,2.18432286334
4,2.20630202947
