frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,77.184,0.019,0,0.06,1.058,0,0,,1,31.25,242077696,331231232,1,62931328,62931328,135081984,38823561584,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,24348,8584,0.412,1.068,0.253
1,2.787,0.016,0,0.01,0.98,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.03,0.107,0.323
2,126.303,124.392,0.001,0.011,0.593,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.033,0.088,0.071
3,67.879,66.455,0,0.011,0.239,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.032,0.094,0.068

summary_metric,count,median,p95,p99
wall_ms,4,72.5315,118.93515,124.82943
frame_wait_ms,4,33.237,115.70145,122.65389
scene_advance_ms,4,0,0.00085,0.00097
view_build_ms,4,0.011,0.05265,0.05853
render_submit_ms,4,0.7865,1.0463,1.05566
gpu_ms,4,61.5265349562,95.0927893451,99.4511392387

gpu_sample_serial,gpu_ms
1,100.540726712
2,58.831925647
3,43.6098426853
4,64.2211442654
