frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,139.612,0.018,0.001,0.071,1.292,0,0,,1,62.5,379191296,472457216,1,114504640,114504640,301572096,38823561584,40,40,0,129,3,1321,3,15,1,0,1,1342,1343,1344,5,771,0,129,5,24348,78800,0.315,14.051,0.256
1,39.629,0.02,0.001,0.016,0.446,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.2,3.714,0.347
2,380.095,344.594,0,0.021,0.379,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.186,4.366,0.124
3,398.607,375.739,0,0.014,0.446,0,0,,0,,,,0,,,,,40,40,0,129,3,1313,3,15,1,0,1,1334,1335,1336,5,768,1,128,5,0,78420,0.15,2.477,0.067

summary_metric,count,median,p95,p99
wall_ms,4,259.8535,395.8302,398.05164
frame_wait_ms,4,172.307,371.06725,374.80465
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.0185,0.0635,0.0695
render_submit_ms,4,0.446,1.1651,1.26662
gpu_ms,4,251.670045939,407.264812974,410.386162897

gpu_sample_serial,gpu_ms
1,385.155251013
2,411.166500378
3,118.184840865
4,110.399268138
