frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,74.734,0.01,0,0.089,0.433,0,0,,1,31.25,229863424,286662656,1,69642816,69642816,135081984,38823561584,40,40,0,9,3,91,3,3,1,0,1,100,101,102,1,51,0,9,1,24348,10792,0.161,0.788,0.057
1,0.829,0.003,0.001,0.013,0.056,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.044,0.202,0.098
2,59.994,59.495,0.001,0.011,0.049,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.043,0.145,0.01
3,17.858,17.338,0,0.012,0.053,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.079,0.138,0.009

summary_metric,count,median,p95,p99
wall_ms,4,38.926,72.523,74.2918
frame_wait_ms,4,8.674,53.17145,58.23029
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.0125,0.0776,0.08672
render_submit_ms,4,0.0545,0.37645,0.42169
gpu_ms,4,14.1631506959,18.9774396409,19.2775708835

gpu_sample_serial,gpu_ms
1,19.3526036942
2,16.8515100053
3,11.4747913865
4,11.2119268096
