frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,61.79,0.011,0,0.054,0.734,0,0,,1,46.875,230100992,286834688,1,62931328,62931328,135081984,38823561584,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,24348,8584,0.139,0.605,0.08
1,0.757,0.002,0,0.01,0.061,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.036,0.092,0.118
2,116.58,116.076,0.001,0.013,0.049,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.038,0.132,0.01
3,24.514,24.017,0.001,0.009,0.047,0,0,,0,,,,0,,,,,40,40,0,5,3,0,3,3,1,0,1,9,10,11,1,0,5,0,1,0,7232,0.058,0.156,0.011

summary_metric,count,median,p95,p99
wall_ms,4,43.152,108.3615,114.9363
frame_wait_ms,4,12.014,102.26715,113.31423
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.0115,0.04785,0.05277
render_submit_ms,4,0.055,0.63305,0.71381
gpu_ms,4,18.2907547618,47.0348295809,50.2615482521

gpu_sample_serial,gpu_ms
1,51.0682279199
2,24.1789056597
3,8.27119771473
4,12.4026038639
