frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,54.729,0.016,0.012,0.075,0.754,0,0,,1,15.625,230141952,286887936,1,62931328,62931328,135081984,38823561584,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,24348,8576,0.151,0.628,0.071
1,2.17,0.003,0.014,0.017,0.915,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8580,0.037,0.23,0.145
2,43.132,42.296,0.016,0.029,0.059,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8580,0.076,0.215,0.058
3,12.774,12.111,0.009,0.017,0.057,0,0,,0,,,,0,,,,,40,40,0,5,3,53,3,3,1,0,1,62,63,64,1,27,0,5,1,0,8588,0.036,0.195,0.057

summary_metric,count,median,p95,p99
wall_ms,4,27.953,52.98945,54.38109
frame_wait_ms,4,6.0635,37.76825,41.39045
scene_advance_ms,4,0.013,0.0157,0.01594
view_build_ms,4,0.023,0.0681,0.07362
render_submit_ms,4,0.4065,0.89085,0.91017
gpu_ms,4,27.3684368318,55.6851574947,57.5866136982

gpu_sample_serial,gpu_ms
1,42.216509386
2,12.5203642777
3,10.430885162
4,58.0619777491
