frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,88.619,0.02,0.001,6.637,0.582,0,0,,1,93.75,243974144,308641792,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,10.06,13.386,0.29
1,18.03,0.003,0,0.737,0.063,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,5.94,8.323,0.295
2,81.974,65.453,0.001,0.699,0.28,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,5.124,8.091,0.123
3,16.88,0.003,0,0.775,0.059,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,5.364,7.919,0.117

summary_metric,count,median,p95,p99
wall_ms,4,50.002,87.62225,88.41965
frame_wait_ms,4,0.0115,55.63805,63.49001
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.756,5.7577,6.46114
render_submit_ms,4,0.1715,0.5367,0.57294
gpu_ms,4,32.713618993,68.2300504176,72.7606753069

gpu_sample_serial,gpu_ms
1,73.8933315293
2,6.24885401411
3,29.2891138683
4,36.1381241177
