frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,55.25,0.006,0.01,0.054,0.546,0,0,,1,15.625,364548096,422076416,1,114450368,114450368,301572096,38823561584,40,40,0,33,3,340,3,6,1,0,1,352,353,354,2,195,0,33,2,24348,24504,0.134,1.794,0.062
1,3.585,0.003,0.014,0.015,0.097,0,0,,0,,,,0,,,,,40,40,0,33,3,332,3,6,1,0,1,344,345,346,2,192,1,32,2,0,24088,0.081,1.161,0.116
2,128.054,125.516,0.02,0.024,0.051,0,0,,0,,,,0,,,,,40,40,0,33,3,332,3,6,1,0,1,344,345,346,2,192,1,32,2,0,24088,0.11,1.523,0.016
3,47.421,45.565,0.018,0.025,0.042,0,0,,0,,,,0,,,,,40,40,0,33,3,336,3,6,1,0,1,348,349,350,2,192,1,32,2,0,24056,0.122,0.954,0.01

summary_metric,count,median,p95,p99
wall_ms,4,51.3355,117.1334,125.86988
frame_wait_ms,4,22.7855,113.52335,123.11747
scene_advance_ms,4,0.016,0.0197,0.01994
view_build_ms,4,0.0245,0.04965,0.05313
render_submit_ms,4,0.074,0.47865,0.53253
gpu_ms,4,38.2531761494,72.4334305233,76.4443929253

gpu_sample_serial,gpu_ms
1,77.4471335259
2,44.0224468419
3,31.2355200707
4,32.4839054569
