[Metrics] FPS: 2435.926514 | Visible chunks: 968 | Visible polys: 303570 | GPU: 0.147712ms | CPU: 8.066001% | RAM: 243MB
[Metrics] FPS: 2810.421875 | Visible chunks: 968 | Visible polys: 303570 | GPU: 0.147520ms | CPU: 8.072557% | RAM: 243MB
[Metrics] FPS: 2631.742188 | Visible chunks: 968 | Visible polys: 303570 | GPU: 0.146912ms | CPU: 7.027392% | RAM: 243MB
[Metrics] FPS: 643.804260 | Visible chunks: 322 | Visible polys: 213386 | GPU: 0.148192ms | CPU: 79.026253% | RAM: 250MB
[Metrics] FPS: 1940.953125 | Visible chunks: 956 | Visible polys: 318394 | GPU: 0.153088ms | CPU: 7.266029% | RAM: 250MB
[Metrics] FPS: 2074.287109 | Visible chunks: 996 | Visible polys: 318790 | GPU: 0.153984ms | CPU: 7.815389% | RAM: 250MB
[Metrics] FPS: 2135.525391 | Visible chunks: 996 | Visible polys: 318790 | GPU: 0.155008ms | CPU: 8.070342% | RAM: 250MB
[Metrics] FPS: 2451.231689 | Visible chunks: 980 | Visible polys: 318702 | GPU: 0.153824ms | CPU: 7.297993% | RAM: 250MB
[Metrics] FPS: 2342.970459 | Visible chunks: 967 | Visible polys: 318632 | GPU: 0.158432ms | CPU: 8.319098% | RAM: 250MB
[Metrics] FPS: 2285.679932 | Visible chunks: 913 | Visible polys: 315498 | GPU: 0.152576ms | CPU: 7.825387% | RAM: 250MB
[Metrics] FPS: 2122.841309 | Visible chunks: 718 | Visible polys: 266596 | GPU: 0.127648ms | CPU: 7.546200% | RAM: 250MB
[Metrics] FPS: 2007.777344 | Visible chunks: 692 | Visible polys: 252546 | GPU: 0.128032ms | CPU: 6.756781% | RAM: 250MB
[Metrics] FPS: 2363.336914 | Visible chunks: 708 | Visible polys: 263484 | GPU: 0.129760ms | CPU: 9.366952% | RAM: 250MB
[Metrics] FPS: 2111.776123 | Visible chunks: 796 | Visible polys: 302664 | GPU: 0.144512ms | CPU: 8.061537% | RAM: 250MB
[Metrics] FPS: 2031.577393 | Visible chunks: 874 | Visible polys: 317058 | GPU: 0.151776ms | CPU: 8.333287% | RAM: 250MB
[Metrics] FPS: 2454.461670 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.152736ms | CPU: 8.329215% | RAM: 250MB
[Metrics] FPS: 2360.518066 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.153216ms | CPU: 8.331975% | RAM: 250MB
[Metrics] FPS: 2483.265137 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.158464ms | CPU: 7.802806% | RAM: 250MB
[Metrics] FPS: 2571.777344 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.154912ms | CPU: 7.814372% | RAM: 250MB
[Metrics] FPS: 2328.382080 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.154176ms | CPU: 8.327997% | RAM: 250MB
[Metrics] FPS: 2367.705566 | Visible chunks: 909 | Visible polys: 317600 | GPU: 0.153664ms | CPU: 8.071695% | RAM: 250MB
[Metrics] FPS: 2010.614746 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.153472ms | CPU: 22.644634% | RAM: 225MB
[Metrics] FPS: 1384.200073 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.076672ms | CPU: 52.468736% | RAM: 221MB
[Metrics] FPS: 2006.212769 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.076320ms | CPU: 7.794342% | RAM: 221MB
[Metrics] FPS: 2384.683838 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.075744ms | CPU: 7.829043% | RAM: 221MB
[Metrics] FPS: 987.099609 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.076352ms | CPU: 63.516568% | RAM: 225MB
[Metrics] FPS: 2171.329590 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.074816ms | CPU: 8.137558% | RAM: 225MB
[Metrics] FPS: 2334.401367 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.076448ms | CPU: 7.812780% | RAM: 225MB
[Metrics] FPS: 2740.960205 | Visible chunks: 819 | Visible polys: 82160 | GPU: 0.078240ms | CPU: 7.814952% | RAM: 224MB
[Metrics] FPS: 2615.515137 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.076672ms | CPU: 34.309923% | RAM: 291MB
[Metrics] FPS: 887.805542 | Visible chunks: 1008 | Visible polys: 549432 | GPU: 0.232128ms | CPU: 81.910870% | RAM: 285MB
[Metrics] FPS: 2065.270752 | Visible chunks: 1045 | Visible polys: 554954 | GPU: 0.230304ms | CPU: 8.330506% | RAM: 285MB
[Metrics] FPS: 1689.251831 | Visible chunks: 1090 | Visible polys: 555350 | GPU: 0.236160ms | CPU: 8.323969% | RAM: 285MB
[Metrics] FPS: 1693.549316 | Visible chunks: 1091 | Visible polys: 555356 | GPU: 0.235072ms | CPU: 8.326377% | RAM: 285MB
[Metrics] FPS: 2319.392334 | Visible chunks: 1089 | Visible polys: 555350 | GPU: 0.235008ms | CPU: 6.511068% | RAM: 285MB
[Metrics] FPS: 2303.149902 | Visible chunks: 1095 | Visible polys: 555384 | GPU: 0.232736ms | CPU: 7.543663% | RAM: 285MB
[Metrics] FPS: 2399.110596 | Visible chunks: 1092 | Visible polys: 555362 | GPU: 0.232960ms | CPU: 7.808251% | RAM: 285MB
[Metrics] FPS: 1947.546631 | Visible chunks: 1075 | Visible polys: 555264 | GPU: 0.233664ms | CPU: 8.056679% | RAM: 285MB
[Metrics] FPS: 2005.894287 | Visible chunks: 1041 | Visible polys: 552802 | GPU: 0.234304ms | CPU: 8.076739% | RAM: 285MB
[Metrics] FPS: 1950.271729 | Visible chunks: 1022 | Visible polys: 550210 | GPU: 0.233536ms | CPU: 8.322971% | RAM: 285MB
[Metrics] FPS: 1920.506592 | Visible chunks: 1022 | Visible polys: 550210 | GPU: 0.234560ms | CPU: 8.328010% | RAM: 285MB
[Metrics] FPS: 2558.235352 | Visible chunks: 1022 | Visible polys: 550210 | GPU: 0.233792ms | CPU: 7.545268% | RAM: 285MB
[Metrics] FPS: 2696.620361 | Visible chunks: 1022 | Visible polys: 550210 | GPU: 0.233920ms | CPU: 7.550480% | RAM: 285MB
[Metrics] FPS: 1957.630127 | Visible chunks: 1031 | Visible polys: 550326 | GPU: 0.232480ms | CPU: 8.059710% | RAM: 285MB
[Metrics] FPS: 1891.583984 | Visible chunks: 1013 | Visible polys: 546530 | GPU: 0.232832ms | CPU: 8.320661% | RAM: 285MB
[Metrics] FPS: 1874.233521 | Visible chunks: 952 | Visible polys: 526490 | GPU: 0.218400ms | CPU: 8.058212% | RAM: 285MB
[Metrics] FPS: 1923.786499 | Visible chunks: 896 | Visible polys: 506726 | GPU: 0.209696ms | CPU: 13.289519% | RAM: 285MB
[Metrics] FPS: 1817.199951 | Visible chunks: 955 | Visible polys: 539898 | GPU: 0.223520ms | CPU: 8.053037% | RAM: 285MB
[Metrics] FPS: 1917.344971 | Visible chunks: 1030 | Visible polys: 554710 | GPU: 0.234592ms | CPU: 6.778311% | RAM: 285MB
[Metrics] FPS: 2046.368896 | Visible chunks: 1064 | Visible polys: 555210 | GPU: 0.235840ms | CPU: 7.283818% | RAM: 285MB
[Metrics] FPS: 2122.268311 | Visible chunks: 1042 | Visible polys: 554950 | GPU: 0.231552ms | CPU: 7.296529% | RAM: 285MB
[Metrics] FPS: 1553.899048 | Visible chunks: 977 | Visible polys: 537606 | GPU: 0.220960ms | CPU: 7.284941% | RAM: 285MB
[Metrics] FPS: 1585.379028 | Visible chunks: 898 | Visible polys: 470698 | GPU: 0.179072ms | CPU: 12.212798% | RAM: 285MB
[Metrics] FPS: 1292.978638 | Visible chunks: 679 | Visible polys: 279018 | GPU: 0.133472ms | CPU: 17.926873% | RAM: 285MB
[Metrics] FPS: 1587.428955 | Visible chunks: 874 | Visible polys: 403204 | GPU: 0.157024ms | CPU: 14.829763% | RAM: 285MB
[Metrics] FPS: 1744.896118 | Visible chunks: 874 | Visible polys: 403204 | GPU: 0.156640ms | CPU: 7.550768% | RAM: 285MB
[Metrics] FPS: 1935.772827 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.157632ms | CPU: 30.891269% | RAM: 288MB
[Metrics] FPS: 1511.486206 | Visible chunks: 874 | Visible polys: 403206 | GPU: 0.163424ms | CPU: 77.491029% | RAM: 289MB
[Metrics] FPS: 1885.090332 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.162336ms | CPU: 21.209436% | RAM: 281MB
[Metrics] FPS: 718.414551 | Visible chunks: 863 | Visible polys: 384598 | GPU: 0.153216ms | CPU: 86.141811% | RAM: 289MB
[Metrics] FPS: 1934.396484 | Visible chunks: 863 | Visible polys: 384598 | GPU: 0.153600ms | CPU: 15.903387% | RAM: 289MB
[Metrics] FPS: 889.022217 | Visible chunks: 597 | Visible polys: 345010 | GPU: 0.147296ms | CPU: 65.698229% | RAM: 282MB
[Metrics] FPS: 1989.538696 | Visible chunks: 998 | Visible polys: 521022 | GPU: 0.219424ms | CPU: 50.424791% | RAM: 283MB
[Metrics] FPS: 1907.439819 | Visible chunks: 1068 | Visible polys: 530536 | GPU: 0.225952ms | CPU: 8.335996% | RAM: 283MB
[Metrics] FPS: 1929.554443 | Visible chunks: 1072 | Visible polys: 530534 | GPU: 0.226368ms | CPU: 8.316086% | RAM: 283MB
[Metrics] FPS: 2024.078369 | Visible chunks: 1039 | Visible polys: 530390 | GPU: 0.227616ms | CPU: 8.091164% | RAM: 283MB
[Metrics] FPS: 2234.162598 | Visible chunks: 984 | Visible polys: 527398 | GPU: 0.227392ms | CPU: 8.056919% | RAM: 283MB
[Metrics] FPS: 2521.422852 | Visible chunks: 984 | Visible polys: 527398 | GPU: 0.227680ms | CPU: 8.055272% | RAM: 283MB
[Metrics] FPS: 2414.598389 | Visible chunks: 984 | Visible polys: 527398 | GPU: 0.227136ms | CPU: 8.078124% | RAM: 283MB
[Metrics] FPS: 2256.437744 | Visible chunks: 984 | Visible polys: 527398 | GPU: 0.228128ms | CPU: 8.066112% | RAM: 283MB
[Metrics] FPS: 2427.580078 | Visible chunks: 984 | Visible polys: 527398 | GPU: 0.227744ms | CPU: 8.057829% | RAM: 283MB
[Metrics] FPS: 946.131775 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.076000ms | CPU: 36.709511% | RAM: 227MB
[Metrics] FPS: 2061.820557 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.091456ms | CPU: 52.654799% | RAM: 229MB
[Metrics] FPS: 2063.070557 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.091136ms | CPU: 8.070834% | RAM: 229MB
[Metrics] FPS: 2378.029053 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.094336ms | CPU: 7.808749% | RAM: 229MB
[Metrics] FPS: 2713.112061 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.091776ms | CPU: 8.065092% | RAM: 229MB
[Metrics] FPS: 2560.843262 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.089024ms | CPU: 8.074341% | RAM: 229MB
[Metrics] FPS: 2568.995605 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.091104ms | CPU: 8.063719% | RAM: 229MB
[Metrics] FPS: 2744.836426 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.089472ms | CPU: 7.292771% | RAM: 229MB
[Metrics] FPS: 2541.322021 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.090720ms | CPU: 8.071199% | RAM: 229MB
[Metrics] FPS: 2624.616699 | Visible chunks: 834 | Visible polys: 130076 | GPU: 0.091584ms | CPU: 6.760657% | RAM: 229MB
[Metrics] FPS: 1325.610962 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.188160ms | CPU: 53.558443% | RAM: 268MB
[Metrics] FPS: 1964.395264 | Visible chunks: 958 | Visible polys: 489544 | GPU: 0.211904ms | CPU: 49.505929% | RAM: 266MB
[Metrics] FPS: 2156.876465 | Visible chunks: 996 | Visible polys: 491274 | GPU: 0.212896ms | CPU: 8.324538% | RAM: 266MB
[Metrics] FPS: 2424.110596 | Visible chunks: 1008 | Visible polys: 491502 | GPU: 0.213216ms | CPU: 7.799509% | RAM: 266MB
[Metrics] FPS: 2333.708740 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.212224ms | CPU: 8.066093% | RAM: 266MB
[Metrics] FPS: 2487.251709 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.214016ms | CPU: 7.557702% | RAM: 266MB
[Metrics] FPS: 2339.429688 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.225024ms | CPU: 8.056943% | RAM: 266MB
[Metrics] FPS: 2243.590576 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.216256ms | CPU: 8.072289% | RAM: 266MB
[Metrics] FPS: 2046.674072 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.213120ms | CPU: 8.058593% | RAM: 266MB
[Metrics] FPS: 2302.027344 | Visible chunks: 1010 | Visible polys: 491510 | GPU: 0.214656ms | CPU: 7.826055% | RAM: 266MB
[Metrics] FPS: 866.657288 | Visible chunks: 621 | Visible polys: 274602 | GPU: 0.140160ms | CPU: 66.534715% | RAM: 267MB
[Metrics] FPS: 1339.858887 | Visible chunks: 944 | Visible polys: 319002 | GPU: 0.156256ms | CPU: 48.704014% | RAM: 269MB
[Metrics] FPS: 1886.004028 | Visible chunks: 944 | Visible polys: 319002 | GPU: 0.155072ms | CPU: 8.072463% | RAM: 269MB
[Metrics] FPS: 2031.243652 | Visible chunks: 944 | Visible polys: 319002 | GPU: 0.162080ms | CPU: 7.810126% | RAM: 269MB
[Metrics] FPS: 2375.881836 | Visible chunks: 944 | Visible polys: 319002 | GPU: 0.155936ms | CPU: 7.289725% | RAM: 269MB
[Metrics] FPS: 759.867920 | Visible chunks: 474 | Visible polys: 126126 | GPU: 0.105472ms | CPU: 69.985439% | RAM: 260MB
[Metrics] FPS: 1933.705566 | Visible chunks: 886 | Visible polys: 153906 | GPU: 0.100320ms | CPU: 28.314003% | RAM: 261MB
[Metrics] FPS: 2121.204102 | Visible chunks: 797 | Visible polys: 147552 | GPU: 0.098048ms | CPU: 12.237501% | RAM: 261MB
[Metrics] FPS: 1941.911865 | Visible chunks: 689 | Visible polys: 126684 | GPU: 0.093120ms | CPU: 7.559286% | RAM: 261MB
[Metrics] FPS: 2099.604736 | Visible chunks: 573 | Visible polys: 98824 | GPU: 0.080256ms | CPU: 7.286266% | RAM: 261MB
[Metrics] FPS: 2169.305664 | Visible chunks: 573 | Visible polys: 98824 | GPU: 0.080320ms | CPU: 7.551789% | RAM: 261MB
[Metrics] FPS: 2535.090332 | Visible chunks: 573 | Visible polys: 98824 | GPU: 0.080544ms | CPU: 8.328891% | RAM: 261MB
[Metrics] FPS: 2377.337891 | Visible chunks: 573 | Visible polys: 98824 | GPU: 0.079008ms | CPU: 8.329355% | RAM: 261MB
[Metrics] FPS: 2513.833252 | Visible chunks: 573 | Visible polys: 98824 | GPU: 0.078592ms | CPU: 8.326787% | RAM: 261MB
[Metrics] FPS: 796.698059 | Visible chunks: 440 | Visible polys: 38090 | GPU: 0.066976ms | CPU: 63.354708% | RAM: 229MB
[Metrics] FPS: 2209.162842 | Visible chunks: 658 | Visible polys: 50864 | GPU: 0.076800ms | CPU: 25.706164% | RAM: 229MB
[Metrics] FPS: 2215.920898 | Visible chunks: 762 | Visible polys: 57588 | GPU: 0.074560ms | CPU: 8.845014% | RAM: 229MB
[Metrics] FPS: 1971.102173 | Visible chunks: 846 | Visible polys: 59732 | GPU: 0.075648ms | CPU: 9.107156% | RAM: 229MB
[Metrics] FPS: 2022.075928 | Visible chunks: 885 | Visible polys: 59876 | GPU: 0.074848ms | CPU: 8.329399% | RAM: 229MB
[Metrics] FPS: 2344.050293 | Visible chunks: 892 | Visible polys: 59898 | GPU: 0.076128ms | CPU: 8.348379% | RAM: 229MB
[Metrics] FPS: 2687.468750 | Visible chunks: 873 | Visible polys: 59826 | GPU: 0.080096ms | CPU: 8.307552% | RAM: 229MB
[Metrics] FPS: 2444.604736 | Visible chunks: 873 | Visible polys: 59826 | GPU: 0.078048ms | CPU: 8.087275% | RAM: 229MB
[Metrics] FPS: 2463.393066 | Visible chunks: 873 | Visible polys: 59826 | GPU: 0.081184ms | CPU: 7.786710% | RAM: 229MB
[Metrics] FPS: 2676.535156 | Visible chunks: 873 | Visible polys: 59826 | GPU: 0.074112ms | CPU: 6.780212% | RAM: 229MB
[Metrics] FPS: 2051.474854 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.040384ms | CPU: 26.298417% | RAM: 219MB
[Metrics] FPS: 2284.235596 | Visible chunks: 845 | Visible polys: 2324 | GPU: 0.060576ms | CPU: 55.656692% | RAM: 221MB
[Metrics] FPS: 2356.739258 | Visible chunks: 845 | Visible polys: 2324 | GPU: 0.064096ms | CPU: 8.061838% | RAM: 221MB
[Metrics] FPS: 2547.102539 | Visible chunks: 845 | Visible polys: 2324 | GPU: 0.065952ms | CPU: 7.031348% | RAM: 221MB
[Metrics] FPS: 2644.821533 | Visible chunks: 845 | Visible polys: 2324 | GPU: 0.065568ms | CPU: 7.547829% | RAM: 221MB
[Metrics] FPS: 1085.141724 | Visible chunks: 901 | Visible polys: 69014 | GPU: 0.092544ms | CPU: 75.118728% | RAM: 234MB
[Metrics] FPS: 2248.699219 | Visible chunks: 901 | Visible polys: 69014 | GPU: 0.086080ms | CPU: 7.029609% | RAM: 234MB
[Metrics] FPS: 2544.001709 | Visible chunks: 901 | Visible polys: 69014 | GPU: 0.084000ms | CPU: 7.814485% | RAM: 234MB
[Metrics] FPS: 2252.426025 | Visible chunks: 901 | Visible polys: 69014 | GPU: 0.079744ms | CPU: 7.536059% | RAM: 234MB
[Metrics] FPS: 2340.975586 | Visible chunks: 901 | Visible polys: 69014 | GPU: 0.076928ms | CPU: 8.598870% | RAM: 234MB
[Metrics] FPS: 922.328125 | Visible chunks: 779 | Visible polys: 84894 | GPU: 0.078624ms | CPU: 63.506509% | RAM: 243MB
[Metrics] FPS: 2295.551025 | Visible chunks: 934 | Visible polys: 90538 | GPU: 0.077152ms | CPU: 23.706707% | RAM: 243MB
[Metrics] FPS: 1841.625732 | Visible chunks: 922 | Visible polys: 90502 | GPU: 0.080160ms | CPU: 11.172889% | RAM: 243MB
[Metrics] FPS: 2105.132080 | Visible chunks: 842 | Visible polys: 86182 | GPU: 0.083808ms | CPU: 10.159436% | RAM: 243MB
[Metrics] FPS: 2151.198486 | Visible chunks: 767 | Visible polys: 81878 | GPU: 0.085088ms | CPU: 8.852522% | RAM: 243MB
[Metrics] FPS: 2047.244507 | Visible chunks: 831 | Visible polys: 85346 | GPU: 0.086432ms | CPU: 15.336361% | RAM: 243MB
[Metrics] FPS: 2093.375244 | Visible chunks: 805 | Visible polys: 82560 | GPU: 0.081920ms | CPU: 8.316021% | RAM: 243MB
[Metrics] FPS: 2097.752441 | Visible chunks: 760 | Visible polys: 76946 | GPU: 0.078688ms | CPU: 8.348829% | RAM: 243MB
[Metrics] FPS: 2278.319580 | Visible chunks: 836 | Visible polys: 85186 | GPU: 0.079872ms | CPU: 9.618621% | RAM: 243MB
[Metrics] FPS: 1907.754639 | Visible chunks: 827 | Visible polys: 87222 | GPU: 0.082912ms | CPU: 7.802315% | RAM: 243MB
[Metrics] FPS: 1964.985962 | Visible chunks: 859 | Visible polys: 88730 | GPU: 0.083392ms | CPU: 7.821299% | RAM: 243MB
[Metrics] FPS: 2121.869873 | Visible chunks: 860 | Visible polys: 90016 | GPU: 0.086496ms | CPU: 7.804260% | RAM: 243MB
[Metrics] FPS: 2342.057129 | Visible chunks: 860 | Visible polys: 90016 | GPU: 0.081408ms | CPU: 7.028085% | RAM: 243MB
[Metrics] FPS: 2308.869629 | Visible chunks: 860 | Visible polys: 90016 | GPU: 0.081792ms | CPU: 6.773455% | RAM: 243MB
[Metrics] FPS: 579.550537 | Visible chunks: 883 | Visible polys: 170730 | GPU: 0.108096ms | CPU: 75.174215% | RAM: 247MB
[Metrics] FPS: 1977.230957 | Visible chunks: 899 | Visible polys: 170850 | GPU: 0.110144ms | CPU: 12.271888% | RAM: 247MB
[Metrics] FPS: 2401.959473 | Visible chunks: 899 | Visible polys: 170850 | GPU: 0.102144ms | CPU: 7.547114% | RAM: 247MB
[Metrics] FPS: 2651.205078 | Visible chunks: 899 | Visible polys: 170850 | GPU: 0.101824ms | CPU: 7.024035% | RAM: 247MB
[Metrics] FPS: 2505.880127 | Visible chunks: 899 | Visible polys: 170850 | GPU: 0.101728ms | CPU: 7.290478% | RAM: 247MB
[Metrics] FPS: 1990.815552 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.101728ms | CPU: 40.994785% | RAM: 265MB
[Metrics] FPS: 2103.073486 | Visible chunks: 939 | Visible polys: 563684 | GPU: 0.231456ms | CPU: 43.615210% | RAM: 266MB
[Metrics] FPS: 2320.720703 | Visible chunks: 972 | Visible polys: 562234 | GPU: 0.233024ms | CPU: 8.329016% | RAM: 266MB
[Metrics] FPS: 2081.545410 | Visible chunks: 896 | Visible polys: 548582 | GPU: 0.227584ms | CPU: 8.331089% | RAM: 266MB
[Metrics] FPS: 2170.658203 | Visible chunks: 634 | Visible polys: 402180 | GPU: 0.173568ms | CPU: 9.911218% | RAM: 266MB
[Metrics] FPS: 2290.491455 | Visible chunks: 779 | Visible polys: 507164 | GPU: 0.210656ms | CPU: 19.734897% | RAM: 266MB
[Metrics] FPS: 2217.454834 | Visible chunks: 790 | Visible polys: 516316 | GPU: 0.212352ms | CPU: 8.329610% | RAM: 266MB
[Metrics] FPS: 2076.451172 | Visible chunks: 792 | Visible polys: 516322 | GPU: 0.213216ms | CPU: 8.072825% | RAM: 266MB
[Metrics] FPS: 2333.651367 | Visible chunks: 824 | Visible polys: 529444 | GPU: 0.217536ms | CPU: 8.336273% | RAM: 266MB
[Metrics] FPS: 1999.898438 | Visible chunks: 849 | Visible polys: 539928 | GPU: 0.222560ms | CPU: 8.073238% | RAM: 266MB
[Metrics] FPS: 2215.698730 | Visible chunks: 849 | Visible polys: 539928 | GPU: 0.224000ms | CPU: 8.327126% | RAM: 266MB
[Metrics] FPS: 2462.732178 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.217024ms | CPU: 8.061770% | RAM: 266MB
[Metrics] FPS: 2135.321533 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.222368ms | CPU: 7.552769% | RAM: 266MB
[Metrics] FPS: 2229.900879 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.215840ms | CPU: 8.314241% | RAM: 266MB
[Metrics] FPS: 2152.303711 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.216416ms | CPU: 7.287616% | RAM: 266MB
[Metrics] FPS: 2320.984619 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.216768ms | CPU: 7.557063% | RAM: 266MB
[Metrics] FPS: 2674.326416 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.216320ms | CPU: 7.550495% | RAM: 266MB
[Metrics] FPS: 2327.218018 | Visible chunks: 826 | Visible polys: 528394 | GPU: 0.217024ms | CPU: 7.291728% | RAM: 266MB
[Metrics] FPS: 783.338928 | Visible chunks: 748 | Visible polys: 79420 | GPU: 0.076800ms | CPU: 76.234023% | RAM: 245MB
[Metrics] FPS: 1968.912842 | Visible chunks: 788 | Visible polys: 82090 | GPU: 0.077440ms | CPU: 13.031678% | RAM: 245MB
[Metrics] FPS: 2138.648926 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.078080ms | CPU: 7.546715% | RAM: 245MB
[Metrics] FPS: 2359.884277 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.083072ms | CPU: 8.073256% | RAM: 245MB
[Metrics] FPS: 2714.262451 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.081280ms | CPU: 7.291184% | RAM: 245MB
[Metrics] FPS: 2715.198730 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.076320ms | CPU: 8.856324% | RAM: 245MB
[Metrics] FPS: 2244.410889 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.076544ms | CPU: 8.320010% | RAM: 245MB
[Metrics] FPS: 2438.618896 | Visible chunks: 852 | Visible polys: 87696 | GPU: 0.075232ms | CPU: 8.070683% | RAM: 245MB
[Metrics] FPS: 1872.699463 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.080416ms | CPU: 25.797130% | RAM: 251MB
[Metrics] FPS: 2210.132324 | Visible chunks: 806 | Visible polys: 129090 | GPU: 0.086944ms | CPU: 52.607495% | RAM: 255MB
[Metrics] FPS: 2101.388672 | Visible chunks: 811 | Visible polys: 130206 | GPU: 0.087584ms | CPU: 8.326965% | RAM: 255MB
[Metrics] FPS: 2077.032715 | Visible chunks: 857 | Visible polys: 129982 | GPU: 0.090624ms | CPU: 8.332660% | RAM: 255MB
[Metrics] FPS: 2341.410889 | Visible chunks: 854 | Visible polys: 132518 | GPU: 0.092608ms | CPU: 8.338109% | RAM: 255MB
[Metrics] FPS: 2208.434082 | Visible chunks: 821 | Visible polys: 132426 | GPU: 0.093760ms | CPU: 8.331972% | RAM: 255MB
[Metrics] FPS: 2713.524902 | Visible chunks: 800 | Visible polys: 131914 | GPU: 0.094336ms | CPU: 7.799389% | RAM: 255MB
[Metrics] FPS: 2427.437744 | Visible chunks: 800 | Visible polys: 131914 | GPU: 0.093216ms | CPU: 7.551141% | RAM: 255MB
[Metrics] FPS: 2776.698486 | Visible chunks: 800 | Visible polys: 131914 | GPU: 0.093504ms | CPU: 7.550375% | RAM: 255MB
[Metrics] FPS: 2557.377686 | Visible chunks: 800 | Visible polys: 131914 | GPU: 0.098464ms | CPU: 8.057601% | RAM: 255MB
[Metrics] FPS: 2184.280518 | Visible chunks: 800 | Visible polys: 131914 | GPU: 0.093248ms | CPU: 7.812561% | RAM: 255MB
[Metrics] FPS: 2537.655518 | Visible chunks: 0 | Visible polys: 0 | GPU: 0.093248ms | CPU: 17.576068% | RAM: 229MB
[Metrics] FPS: 2509.829102 | Visible chunks: 679 | Visible polys: 202984 | GPU: 0.111328ms | CPU: 61.759549% | RAM: 232MB
[Metrics] FPS: 2280.215332 | Visible chunks: 700 | Visible polys: 207756 | GPU: 0.116992ms | CPU: 7.546028% | RAM: 232MB
[Metrics] FPS: 2733.797119 | Visible chunks: 735 | Visible polys: 208124 | GPU: 0.116704ms | CPU: 7.287373% | RAM: 232MB
[Metrics] FPS: 2500.904785 | Visible chunks: 734 | Visible polys: 208138 | GPU: 0.118144ms | CPU: 7.539742% | RAM: 232MB
[Metrics] FPS: 2376.591309 | Visible chunks: 723 | Visible polys: 206534 | GPU: 0.118016ms | CPU: 7.803830% | RAM: 232MB
[Metrics] FPS: 2247.706543 | Visible chunks: 728 | Visible polys: 207910 | GPU: 0.118688ms | CPU: 6.770846% | RAM: 232MB
[Metrics] FPS: 2544.769531 | Visible chunks: 706 | Visible polys: 207732 | GPU: 0.114816ms | CPU: 8.335604% | RAM: 232MB
[Metrics] FPS: 2150.040527 | Visible chunks: 722 | Visible polys: 208060 | GPU: 0.117888ms | CPU: 10.140927% | RAM: 232MB
[Metrics] FPS: 2358.235840 | Visible chunks: 725 | Visible polys: 208060 | GPU: 0.116448ms | CPU: 8.064928% | RAM: 232MB
[Metrics] FPS: 2640.530762 | Visible chunks: 726 | Visible polys: 207940 | GPU: 0.113952ms | CPU: 8.334575% | RAM: 232MB
[Metrics] FPS: 2613.397949 | Visible chunks: 724 | Visible polys: 207888 | GPU: 0.113888ms | CPU: 8.074129% | RAM: 232MB
[Metrics] FPS: 2549.598389 | Visible chunks: 678 | Visible polys: 191394 | GPU: 0.104544ms | CPU: 8.068740% | RAM: 232MB
