"scenario","phase","repeats","timed_frames_min","timed_frames_max","raw_instances","visible_min","visible_max","lights_min","lights_max","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","measured_frames_per_second","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","wall_run_median_min_ms","wall_run_median_max_ms"
"instances-10000-visible","baseline","1","345","345","10004","10004","10004","2","2","13,233","23,8768","30,4036","6,15119776649","19,7453536846","22,9848056888","0,001","0,572","3,94","6,568","0,107","68,88687397555734","309035008","246112256","73683136","11","1","0","2","1","0","1321472","13,233","13,233"
"instances-10000-visible","candidate","1","424","424","10004","10004","10004","2","2","11,084","17,3494","21,4328","5,24408841364","14,8624605746","19,7539114969","0,001","0,495","3,2015000000000002","5,633","0,101","84,60881791503918","310136832","247095296","73683136","11","1","0","2","1","0","1321472","11,084","11,084"
"instances-10000-moving","baseline","1","298","298","10004","10004","10004","2","2","15,6795","25,74605","32,6013","7,26937482253","23,5737337995","28,2934560801","0,001","1,554","3,7800000000000002","8,203","0,11","59,45876165755863","309497856","246525952","73789376","32","1","9","0","1","0","1426798","15,6795","15,6795"
"instances-10000-moving","candidate","1","331","331","10004","10004","10004","2","2","14,167","22,376","25,614","5,62046861278","20,0639838852","22,7264838202","0,001","1,482","3,144","7,287","0,107","66,11110700552038","310444032","247140352","73789376","32","1","9","0","1","0","1426792","14,167","14,167"
"instances-10000-culled","baseline","1","1067","1067","10004","104","104","2","2","4,319","7,6763","10,29038","1,42583329852","5,52424986513","7,45022690144","0,001","0,304","2,207","0,831","0,073","213,2038524557407","303730688","243052544","73499584","11","1","0","2","1","0","1281872","4,319","4,319"
"instances-10000-culled","candidate","1","698","698","10004","104","104","2","2","5,923","13,0258","15,7596","4,3990623926","8,96735915607","9,878249238","1,3115","0,4075","2,571","0,7535000000000001","0,0995","139,59838065878435","303906816","242876416","73499584","11","1","0","2","1","0","1281872","5,923","5,923"
