frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,84.624,0.029,0.001,3.293,0.974,0,0,,1,31.25,251932672,350703616,1,59175616,59175616,135081984,38823561584,10004,104,9900,2,3,15,3,3,1,0,1,24,25,26,1,9,0,2,1,24348,1282756,6.599,2.467,0.42
1,7.594,0.02,0.001,0.403,0.28,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.774,1.052,0.531
2,24.452,18.448,0,0.331,0.218,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.725,0.85,0.182
3,5.792,0.141,0,0.385,0.234,0,0,,0,,,,0,,,,,10004,104,9900,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1281872,2.485,0.737,0.187

summary_metric,count,median,p95,p99
wall_ms,4,16.023,75.5982,82.81884
frame_wait_ms,4,0.085,15.70195,17.89879
scene_advance_ms,4,0.0005,0.001,0.001
view_build_ms,4,0.394,2.8595,3.2063
render_submit_ms,4,0.257,0.8699,0.95318
gpu_ms,4,2.10804682353,14.6920517246,16.4043266828

gpu_sample_serial,gpu_ms
1,16.8323954224
2,1.65265620965
3,1.64348954321
4,2.56343743742
