frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,135.884,0.027,0,0.051,1.241,0,0,,1,31.25,242212864,331280384,1,65796672,65796672,135081984,38823561584,40,40,0,9,3,91,3,24,1,0,1,121,122,123,8,51,0,9,8,24348,10792,0.374,0.9,0.17
1,5.593,0.019,0.001,0.01,0.277,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.035,0.295,0.301
2,113.617,109.386,0,0.012,0.235,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.036,0.298,0.067
3,86.003,82.245,0,0.013,0.216,0,0,,0,,,,0,,,,,40,40,0,9,3,83,3,24,1,0,1,113,114,115,8,48,1,8,8,0,10412,0.035,0.267,0.069

summary_metric,count,median,p95,p99
wall_ms,4,99.81,132.54395,135.21599
frame_wait_ms,4,41.136,105.31485,108.57177
scene_advance_ms,4,0,0.00085,0.00097
view_build_ms,4,0.0125,0.0453,0.04986
render_submit_ms,4,0.256,1.0964,1.21208
gpu_ms,4,93.865414375,112.807520683,114.298501897

gpu_sample_serial,gpu_ms
1,114.6712472
2,85.4844249963
3,102.246403754
4,54.8933840765
