frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,91.29,0.022,0,5.432,1.035,0,0,,1,62.5,255725568,356749312,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,9.057,10.018,0.491
1,15.155,0.015,0,0.565,0.267,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,4.16,6.635,0.5
2,44.189,29.34,0.001,0.624,0.212,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,3.687,7.459,0.196
3,14.756,0.094,0,0.551,0.247,0,0,,0,,,,0,,,,,10004,10004,0,2,3,0,3,3,1,0,1,9,10,11,1,0,2,0,1,0,1321472,3.637,7.516,0.19

summary_metric,count,median,p95,p99
wall_ms,4,29.672,84.22485,89.87697
frame_wait_ms,4,0.058,24.9531,28.46262
scene_advance_ms,4,0,0.00085,0.00097
view_build_ms,4,0.5945,4.7108,5.28776
render_submit_ms,4,0.257,0.9198,1.01196
gpu_ms,4,7.70203106196,19.7340489974,21.1937677117

gpu_sample_serial,gpu_ms
1,9.39437477065
2,6.00968735328
3,21.5586973903
4,5.13635404127
