frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,95.409,0.021,0.2,6.21,1.089,0,0,,1,31.25,255946752,357109760,1,59319552,59319552,135081984,38823561584,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,24348,1426696,7.952,9.457,0.504
1,18.536,0.014,0.271,1.627,0.226,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426708,3.767,8.603,0.514
2,16.711,0.133,0.232,1.438,0.191,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426704,3.821,7.93,0.277
3,19.181,0.093,0.238,1.622,0.316,0,0,,0,,,,0,,,,,10004,10004,0,2,3,21,3,3,1,0,1,30,31,32,1,9,0,2,1,0,1426736,4.261,8.55,0.297

summary_metric,count,median,p95,p99
wall_ms,4,18.8585,83.9748,93.12216
frame_wait_ms,4,0.057,0.127,0.1318
scene_advance_ms,4,0.235,0.26605,0.27001
view_build_ms,4,1.6245,5.52255,6.07251
render_submit_ms,4,0.271,0.97305,1.06581
gpu_ms,4,7.39414044448,10.0536768379,10.2732768325

gpu_sample_serial,gpu_ms
1,8.49817687586
2,10.3281768312
3,6.2901040131
4,5.3864061185
