frame,wall_ms,frame_wait_ms,scene_advance_ms,view_build_ms,render_submit_ms,gpu_valid,gpu_serial,gpu_ms,process_valid,process_cpu_ms,working_set_bytes,private_bytes,vma_valid,vma_allocation_bytes,vma_peak_allocation_bytes,vma_heap_usage_bytes,vma_heap_budget_bytes,raw_instances,visible_instances,culled_instances,lights,depth_draw_calls,shadow_draw_calls,base_draw_calls,lighting_draw_calls,tone_map_draw_calls,legacy_draw_calls,presenter_draw_calls,draw_calls,total_draw_calls,all_draw_calls,dispatch_count,shadow_faces,shadow_cache_hits,shadow_misses,shadow_batches,asset_upload_bytes,dynamic_lighting_upload_bytes,gather_ms,plan_ms,upload_frame_ms
0,109.511,0.028,0.001,0.05,1.072,0,0,,1,31.25,242368512,331370496,1,69642816,69642816,135081984,38823561584,40,40,0,9,3,91,3,3,1,0,1,100,101,102,1,51,0,9,1,24348,10792,0.328,0.823,0.153
1,2.221,0.02,0,0.011,0.275,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.044,0.158,0.335
2,43.025,40.657,0.001,0.012,0.265,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.042,0.247,0.088
3,55.781,54.407,0.001,0.01,0.191,0,0,,0,,,,0,,,,,40,40,0,9,3,0,3,3,1,0,1,9,10,11,1,0,9,0,1,0,8576,0.029,0.127,0.067

summary_metric,count,median,p95,p99
wall_ms,4,49.403,101.4515,107.8991
frame_wait_ms,4,20.3425,52.3445,53.9945
scene_advance_ms,4,0.001,0.001,0.001
view_build_ms,4,0.0115,0.0443,0.04886
render_submit_ms,4,0.27,0.95245,1.04809
gpu_ms,4,40.0613531886,50.5568919949,51.4790857224

gpu_sample_serial,gpu_ms
1,44.0246864252
2,36.098019952
3,17.3710412426
4,51.7096341542
