"scenario","phase","repeats","timed_frames_min","timed_frames_max","raw_instances","visible_min","visible_max","lights_min","lights_max","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","measured_frames_per_second","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","wall_run_median_min_ms","wall_run_median_max_ms"
"instances-10000-visible","baseline","4","230","286","10004","10004","10004","2","2","16,80525","31,256500000000003","56,717960000000005","7,29415346775","27,65509047065","50,780013604","0,001","0,5945","4,7010000000000005","8,2025","0,1115","53,360804913278656","309192704","244631552","73683136","11","1","0","2","1","0","1321472","16,0855","17,6855"
"instances-10000-visible","candidate","4","252","294","10004","10004","10004","2","2","16,488500000000002","29,597450000000002","52,49432","6,345755053405","24,66216085625","42,880138536450005","0,001","0,57","4,4875","8,01375","0,11425","55,27565503674309","309307392","244606976","73683136","11","1","0","2","1","0","1321472","15,6495","16,79"
"instances-10000-moving","baseline","4","131","228","10004","10004","10004","2","2","23,49325","45,76235","95,60839","8,45354146028","42,73270729005","89,2761439144","0,001","1,9015","5,159","12,058250000000001","0,1255","37,22685619302237","308293632","243937280","73789376","32","1","9","0","1","0","1426868","19,9175","30,335"
"instances-10000-moving","candidate","4","163","246","10004","10004","10004","2","2","21,13225","45,692175000000006","72,84668500000001","8,71014301652","41,112646131700004","66,82372753525","0,001","1,874","4,5337499999999995","10,84825","0,1275","41,23524457680706","309237760","244615168","73789376","32","1","9","0","1","0","1426724","18,65","24,234"
"lights-128","baseline","4","31","46","40","40","40","129","129","112,739","161,2957","183,59695","111,46689832","155,726671979","182,1731320105","107,00450000000001","0,0175","0,189","3,518","0,01575","8,53067757150234","425654272","369604608","135518144","1336","5","768","1","5","0","78420","102,2935","127,314"
"lights-128","candidate","4","39","44","40","40","40","129","129","107,138","178,734475","217,800685","104,3106094325","171,97262601","213,2759481785","101,9985","0,017","0,193","3,2822500000000003","0,015","8,468710957773293","425582592","369569792","135518144","1336","5","768","1","5","0","78420","105,2555","108,844"
"moving-lights-32","baseline","4","97","169","40","40","40","33","33","29,62575","63,390525","99,583495","28,5662883651","64,72420024275","98,41328353470001","27,95275","0,023","0,0625","0,938","0,0115","28,65034571568277","422733824","366913536","135409664","345","2","192","1","2","0","24054","25,182","42,929"
"moving-lights-32","candidate","4","82","155","40","40","40","33","33","33,3455","104,00472500000001","136,522815","33,553801264149996","104,28414589155","138,678407812","31,70675","0,023","0,05675","0,916","0,012","23,661134634958472","422660096","366088192","135409632","344,5","2","192","1","2","0","24053","29,844","37,1445"
