"scenario","before_wall_median_ms","after_wall_median_ms","change_percent_wall_median_ms","before_wall_p95_ms","after_wall_p95_ms","change_percent_wall_p95_ms","before_wall_p99_ms","after_wall_p99_ms","change_percent_wall_p99_ms","before_gpu_median_ms","after_gpu_median_ms","change_percent_gpu_median_ms","before_gpu_p95_ms","after_gpu_p95_ms","change_percent_gpu_p95_ms","before_gpu_p99_ms","after_gpu_p99_ms","change_percent_gpu_p99_ms","before_wait_median_ms","after_wait_median_ms","change_percent_wait_median_ms","before_view_median_ms","after_view_median_ms","change_percent_view_median_ms","before_gather_median_ms","after_gather_median_ms","change_percent_gather_median_ms","before_plan_median_ms","after_plan_median_ms","change_percent_plan_median_ms","before_upload_median_ms","after_upload_median_ms","change_percent_upload_median_ms","before_measured_frames_per_second","after_measured_frames_per_second","change_percent_measured_frames_per_second","before_private_peak_bytes","after_private_peak_bytes","change_percent_private_peak_bytes","before_working_set_peak_bytes","after_working_set_peak_bytes","change_percent_working_set_peak_bytes","before_vma_peak_bytes","after_vma_peak_bytes","change_percent_vma_peak_bytes","before_draws_median","after_draws_median","change_percent_draws_median","before_dispatches_median","after_dispatches_median","change_percent_dispatches_median","before_shadow_faces_median","after_shadow_faces_median","change_percent_shadow_faces_median","before_shadow_cache_hits_median","after_shadow_cache_hits_median","change_percent_shadow_cache_hits_median","before_batches_median","after_batches_median","change_percent_batches_median","before_asset_upload_max_bytes","after_asset_upload_max_bytes","change_percent_asset_upload_max_bytes","before_dynamic_upload_median_bytes","after_dynamic_upload_median_bytes","change_percent_dynamic_upload_median_bytes"
"instances-10000-visible","16,80525","16,488500000000002","-1,8848276580235246","31,256500000000003","29,597450000000002","-5,307855965959085","56,717960000000005","52,49432","-7,44674173753781","7,29415346775","6,345755053405","-13,002172473313056","27,65509047065","24,66216085625","-10,822346133983384","50,780013604","42,880138536450005","-15,557055831366906","0,001","0,001","0","0,5945","0,57","-4,121110176619025","4,7010000000000005","4,4875","-4,541586896405036","8,2025","8,01375","-2,301127704968009","0,1115","0,11425","2,4663677130044803","53,360804913278656","55,27565503674309","3,5884955756878556","309192704","309307392","0,03709272518928053","244631552","244606976","-0,010046128473240046","73683136","73683136","0","11","11","0","1","1","0","0","0",,"2","2","0","1","1","0","0","0",,"1321472","1321472","0"
"instances-10000-moving","23,49325","21,13225","-10,049695125195534","45,76235","45,692175000000006","-0,15334658294425818","95,60839","72,84668500000001","-23,807225495586724","8,45354146028","8,71014301652","3,035432634306856","42,73270729005","41,112646131700004","-3,7911502946765485","89,2761439144","66,82372753525","-25,149402062748006","0,001","0,001","0","1,9015","1,874","-1,4462266631606546","5,159","4,5337499999999995","-12,119596821089363","12,058250000000001","10,84825","-10,034623597951619","0,1255","0,1275","1,5936254980079667","37,22685619302237","41,23524457680706","10,767464120529224","308293632","309237760","0,3062431078693084","243937280","244615168","0,27789438334313576","73789376","73789376","0","32","32","0","1","1","0","9","9","0","0","0",,"1","1","0","0","0",,"1426868","1426724","-0,010092033741038176"
"lights-128","112,739","107,138","-4,968112188328799","161,2957","178,734475","10,8116800385875","183,59695","217,800685","18,62979477600255","111,46689832","104,3106094325","-6,420102286291007","155,726671979","171,97262601","10,432351648271787","182,1731320105","213,2759481785","17,073218111113817","107,00450000000001","101,9985","-4,678307921629465","0,0175","0,017","-2,857142857142858","0,189","0,193","2,1164021164021163","3,518","3,2822500000000003","-6,701250710631024","0,01575","0,015","-4,761904761904767","8,53067757150234","8,468710957773293","-0,7263973255307699","425654272","425582592","-0,01683995785198844","369604608","369569792","-0,00941979597830489","135518144","135518144","0","1336","1336","0","5","5","0","768","768","0","1","1","0","5","5","0","0","0",,"78420","78420","0"
"moving-lights-32","29,62575","33,3455","12,555800275098527","63,390525","104,00472500000001","64,06982747027259","99,583495","136,522815","37,09381760501578","28,5662883651","33,553801264149996","17,459436225335235","64,72420024275","104,28414589155","61,120794850193995","98,41328353470001","138,678407812","40,914318505695114","27,95275","31,70675","13,429805654184278","0,023","0,023","0","0,0625","0,05675","-9,199999999999998","0,938","0,916","-2,3454157782515916","0,0115","0,012","4,347826086956519","28,65034571568277","23,661134634958472","-17,414139187832834","422733824","422660096","-0,017440761967513208","366913536","366088192","-0,22494236898362718","135409664","135409632","-2,363199128607718E-05","345","344,5","-0,14492753623188692","2","2","0","192","192","0","1","1","0","2","2","0","0","0",,"24054","24053","-0,0041573127130600795"
