"scenario","phase","repeats","timed_frames_min","timed_frames_max","raw_instances","visible_min","visible_max","lights_min","lights_max","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","measured_frames_per_second","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","wall_run_median_min_ms","wall_run_median_max_ms"
"instances-10000-moving","baseline","4","177","221","10004","10004","10004","2","2","21,0275","45,63945","80,66778000000001","12,179739286","45,71061607155","76,07352470535","0,001","1,841","4,3425","10,36025","0,1195","41,20929148476247","309002240","244492288","73789376","32","1","9","0","1","0","1426720","19,9865","21,899"
"instances-10000-moving","candidate","4","172","207","10004","10004","10004","2","2","21,148","62,469825","85,299875","11,974231478499998","55,8978879582","79,77834883349999","0,001","1,813","4,258749999999999","10,12425","0,12","36,86505628275526","308420608","244060160","73789376","32","1","9","0","1","0","1426893","20,5135","23,1695"
"moving-lights-32","baseline","4","121","144","40","40","40","33","33","32,709","74,3553","94,705795","31,36163985935","68,60439155425","93,80935448045","31,058","0,022","0,051000000000000004","0,8572500000000001","0,0115","27,27851332031517","422776832","366979072","135409664","345","2","192","1","2","0","24050","32,0185","35,453"
"moving-lights-32","candidate","4","103","143","40","40","40","33","33","32,376","61,87935","93,31021","31,9373950536","60,3475714433","92,75066752705","30,3645","0,023","0,052500000000000005","0,88875","0,012","27,424202432127764","422686720","366006272","135409664","345","2","192","1","2","0","24048","30,064","34,009"
