"scenario","phase","repeats","timed_frames_min","timed_frames_max","raw_instances","visible_min","visible_max","lights_min","lights_max","wall_median_ms","wall_p95_ms","wall_p99_ms","gpu_median_ms","gpu_p95_ms","gpu_p99_ms","wait_median_ms","view_median_ms","gather_median_ms","plan_median_ms","upload_median_ms","measured_frames_per_second","private_peak_bytes","working_set_peak_bytes","vma_peak_bytes","draws_median","dispatches_median","shadow_faces_median","shadow_cache_hits_median","batches_median","asset_upload_max_bytes","dynamic_upload_median_bytes","wall_run_median_min_ms","wall_run_median_max_ms"
"moving-lights-32","baseline","4","94","160","40","40","40","33","33","36,3865","88,895475","107,545695","35,217902785999996","83,39823103685","103,93056829599999","34,35675","0,023","0,054","0,86675","0,012","23,024196581970433","422594560","365174784","135409664","344,25","2","192","1","2","0","24051","28,3355","47,4385"
"moving-lights-32","candidate","4","63","128","40","40","40","33","33","37,630250000000004","94,3577","166,58346","36,015051204049996","85,16715417075","153,7285717675","35,77225","0,024","0,0575","0,9215","0,0125","21,387467963564983","422561792","365101056","135409664","344,25","2","192","1","2","0","24054","33,99","57,026"
